spaceHolder;groupe;sousGroupe;ignore;categorie;context;cat_gr;connector;reference;connectorVerb;prompts;mask1;score1;sequence1;mask2;score2;sequence2;mask3;score3;sequence3
Deaf-plus persons;SP;SP;non;NR;;P;to advise;HassanSaad;advise;Deaf-plus persons advise [MASK].;caution;0.059468355029821396;deaf - plus persons advise caution.;you;0.034036263823509216;deaf - plus persons advise you.;them;0.028772680088877678;deaf - plus persons advise them.
Deaf Plus persons;SP;SP;non;NR;;P;to innovate;HassanSaad;innovate;Deaf Plus persons innovate [MASK].;today;0.09352991729974747;deaf plus persons innovate today.;successfully;0.04533962160348892;deaf plus persons innovate successfully.;again;0.02947799302637577;deaf plus persons innovate again.
Deaf Plus persons;SP;SP;non;NR;;P;to develop;HassanSaad;develop;Deaf Plus persons develop [MASK].;asthma;0.15265731513500214;deaf plus persons develop asthma.;autism;0.10092072933912277;deaf plus persons develop autism.;dementia;0.0886777937412262;deaf plus persons develop dementia.
Deaf Plus persons;SP;SP;non;NR;;P;to manage;HassanSaad;manage;Deaf Plus persons manage [MASK].;it;0.04452294111251831;deaf plus persons manage it.;well;0.03754957765340805;deaf plus persons manage well.;them;0.03235837072134018;deaf plus persons manage them.
Deaf Plus persons;SP;SP;non;NR;;P;to have;HassanSaad;have;Deaf Plus persons have [MASK].;disabilities;0.21651574969291687;deaf plus persons have disabilities.;died;0.13988283276557922;deaf plus persons have died.;asthma;0.06516239047050476;deaf plus persons have asthma.
Deaf Plus persons;SP;SP;non;NR;;P;to instruct;HassanSaad;instruct;Deaf Plus persons instruct [MASK].;themselves;0.11451756954193115;deaf plus persons instruct themselves.;them;0.0601322315633297;deaf plus persons instruct them.;##ive;0.035947609692811966;deaf plus persons instructive.
Deaf Plus persons;SP;SP;non;NR;;P;to guide;HassanSaad;guide;Deaf Plus persons guide [MASK].;them;0.10080201178789139;deaf plus persons guide them.;us;0.04613538458943367;deaf plus persons guide us.;you;0.02968059480190277;deaf plus persons guide you.
Deaf Plus persons;SP;SP;non;NR;;P;to perceive;HassanSaad;perceive;Deaf Plus persons perceive [MASK].;it;0.11286243796348572;deaf plus persons perceive it.;this;0.087836354970932;deaf plus persons perceive this.;them;0.03276372328400612;deaf plus persons perceive them.
Deaf Plus persons;SP;SP;non;NR;;P;to supervise;HassanSaad;supervise;Deaf Plus persons supervise [MASK].;them;0.07169917970895767;deaf plus persons supervise them.;##s;0.039467938244342804;deaf plus persons supervises.;work;0.038200560957193375;deaf plus persons supervise work.
Deaf Plus persons;SP;SP;non;NR;;P;to do;HassanSaad;do;Deaf Plus persons do [MASK].;not;0.6257760524749756;deaf plus persons do not.;so;0.03220139071345329;deaf plus persons do so.;it;0.024224156513810158;deaf plus persons do it.
Deaf Plus persons;SP;SP;non;NR;;P;to produce;HassanSaad;produce;Deaf Plus persons produce [MASK].;urine;0.05701754242181778;deaf plus persons produce urine.;aids;0.04417228326201439;deaf plus persons produce aids.;deaf;0.025446036830544472;deaf plus persons produce deaf.
Deaf Plus persons;SP;SP;non;NR;;P;to feel;HassanSaad;feel;Deaf Plus persons feel [MASK].;safe;0.06326483935117722;deaf plus persons feel safe.;better;0.05372567102313042;deaf plus persons feel better.;differently;0.03059235028922558;deaf plus persons feel differently.
Deaf Plus persons;SP;SP;non;NR;;P;to teache;HassanSaad;teache;Deaf Plus persons teache [MASK].;classes;0.05347088724374771;deaf plus persons teache classes.;class;0.016719695180654526;deaf plus persons teache class.;it;0.014524647034704685;deaf plus persons teache it.
Deaf Plus persons;SP;SP;non;NR;;P;to lead;HassanSaad;lead;Deaf Plus persons lead [MASK].;them;0.03520399332046509;deaf plus persons lead them.;us;0.026610419154167175;deaf plus persons lead us.;children;0.020405037328600883;deaf plus persons lead children.
Deaf Plus persons;SP;SP;non;NR;;P;to advise;HassanSaad;advise;Deaf Plus persons advise [MASK].;caution;0.05054893717169762;deaf plus persons advise caution.;you;0.03845996782183647;deaf plus persons advise you.;them;0.032043617218732834;deaf plus persons advise them.
deaf with CP persons;SP;SP;non;R;;P;to innovate;HassanSaad;innovate;deaf with CP persons innovate [MASK].;today;0.10484946519136429;deaf with cp persons innovate today.;successfully;0.05544724687933922;deaf with cp persons innovate successfully.;differently;0.03352519869804382;deaf with cp persons innovate differently.
deaf with CP persons;SP;SP;non;R;;P;to develop;HassanSaad;develop;deaf with CP persons develop [MASK].;asthma;0.1290389448404312;deaf with cp persons develop asthma.;dementia;0.07500463724136353;deaf with cp persons develop dementia.;autism;0.06570876389741898;deaf with cp persons develop autism.
deaf with CP persons;SP;SP;non;R;;P;to manage;HassanSaad;manage;deaf with CP persons manage [MASK].;cp;0.11097390204668045;deaf with cp persons manage cp.;it;0.04724971204996109;deaf with cp persons manage it.;them;0.040175486356019974;deaf with cp persons manage them.
deaf with CP persons;SP;SP;non;R;;P;to have;HassanSaad;have;deaf with CP persons have [MASK].;disabilities;0.09044889360666275;deaf with cp persons have disabilities.;asthma;0.08389018476009369;deaf with cp persons have asthma.;dementia;0.08220964670181274;deaf with cp persons have dementia.
deaf with CP persons;SP;SP;non;R;;P;to instruct;HassanSaad;instruct;deaf with CP persons instruct [MASK].;them;0.06042084842920303;deaf with cp persons instruct them.;themselves;0.047473691403865814;deaf with cp persons instruct themselves.;##s;0.04093479365110397;deaf with cp persons instructs.
deaf with CP persons;SP;SP;non;R;;P;to guide;HassanSaad;guide;deaf with CP persons guide [MASK].;them;0.09691919386386871;deaf with cp persons guide them.;us;0.050470639020204544;deaf with cp persons guide us.;me;0.03390626609325409;deaf with cp persons guide me.
deaf with CP persons;SP;SP;non;R;;P;to perceive;HassanSaad;perceive;deaf with CP persons perceive [MASK].;it;0.11949332058429718;deaf with cp persons perceive it.;this;0.10204151272773743;deaf with cp persons perceive this.;them;0.028475932776927948;deaf with cp persons perceive them.
deaf with CP persons;SP;SP;non;R;;P;to supervise;HassanSaad;supervise;deaf with CP persons supervise [MASK].;them;0.09947993606328964;deaf with cp persons supervise them.;##s;0.03437338024377823;deaf with cp persons supervises.;work;0.029132941737771034;deaf with cp persons supervise work.
deaf with CP persons;SP;SP;non;R;;P;to do;HassanSaad;do;deaf with CP persons do [MASK].;not;0.5449364185333252;deaf with cp persons do not.;this;0.04993514344096184;deaf with cp persons do this.;it;0.04681524634361267;deaf with cp persons do it.
deaf with CP persons;SP;SP;non;R;;P;to produce;HassanSaad;produce;deaf with CP persons produce [MASK].;autism;0.043094661086797714;deaf with cp persons produce autism.;seizures;0.04253661632537842;deaf with cp persons produce seizures.;problems;0.03973858058452606;deaf with cp persons produce problems.
deaf with CP persons;SP;SP;non;R;;P;to feel;HassanSaad;feel;deaf with CP persons feel [MASK].;better;0.08841975033283234;deaf with cp persons feel better.;safe;0.0493927076458931;deaf with cp persons feel safe.;differently;0.03917941451072693;deaf with cp persons feel differently.
deaf with CP persons;SP;SP;non;R;;P;to teache;HassanSaad;teache;deaf with CP persons teache [MASK].;classes;0.034301139414310455;deaf with cp persons teache classes.;it;0.02326628752052784;deaf with cp persons teache it.;class;0.013544909656047821;deaf with cp persons teache class.
deaf with CP persons;SP;SP;non;R;;P;to lead;HassanSaad;lead;deaf with CP persons lead [MASK].;them;0.020061593502759933;deaf with cp persons lead them.;children;0.018080376088619232;deaf with cp persons lead children.;in;0.016522688791155815;deaf with cp persons lead in.
deaf with CP persons;SP;SP;non;R;;P;to advise;HassanSaad;advise;deaf with CP persons advise [MASK].;caution;0.11825236678123474;deaf with cp persons advise caution.;this;0.0424099825322628;deaf with cp persons advise this.;it;0.03881976380944252;deaf with cp persons advise it.
Deaf with intellectual challenges persons;SP;SP;non;R;;P;to innovate;HassanSaad;innovate;Deaf with intellectual challenges persons innovate [MASK].;successfully;0.08112378418445587;deaf with intellectual challenges persons innovate successfully.;themselves;0.05218494310975075;deaf with intellectual challenges persons innovate themselves.;effectively;0.0358523353934288;deaf with intellectual challenges persons innovate effectively.
Deaf with intellectual challenges persons;SP;SP;non;R;;P;to develop;HassanSaad;develop;Deaf with intellectual challenges persons develop [MASK].;disabilities;0.17920748889446259;deaf with intellectual challenges persons develop disabilities.;difficulties;0.06415919214487076;deaf with intellectual challenges persons develop difficulties.;disability;0.048148706555366516;deaf with intellectual challenges persons develop disability.
Deaf with intellectual challenges persons;SP;SP;non;R;;P;to manage;HassanSaad;manage;Deaf with intellectual challenges persons manage [MASK].;themselves;0.13683217763900757;deaf with intellectual challenges persons manage themselves.;disabilities;0.0484275296330452;deaf with intellectual challenges persons manage disabilities.;deaf;0.030544579029083252;deaf with intellectual challenges persons manage deaf.
Deaf with intellectual challenges persons;SP;SP;non;R;;P;to have;HassanSaad;have;Deaf with intellectual challenges persons have [MASK].;disabilities;0.07572988420724869;deaf with intellectual challenges persons have disabilities.;encountered;0.06190992891788483;deaf with intellectual challenges persons have encountered.;difficulties;0.04737130180001259;deaf with intellectual challenges persons have difficulties.
Deaf with intellectual challenges persons;SP;SP;non;R;;P;to instruct;HassanSaad;instruct;Deaf with intellectual challenges persons instruct [MASK].;##ive;0.161264568567276;deaf with intellectual challenges persons instructive.;##ibly;0.12328999489545822;deaf with intellectual challenges persons instructibly.;##ively;0.0881388708949089;deaf with intellectual challenges persons instructively.
Deaf with intellectual challenges persons;SP;SP;non;R;;P;to guide;HassanSaad;guide;Deaf with intellectual challenges persons guide [MASK].;them;0.10907541215419769;deaf with intellectual challenges persons guide them.;themselves;0.03696054220199585;deaf with intellectual challenges persons guide themselves.;others;0.03515804931521416;deaf with intellectual challenges persons guide others.
Deaf with intellectual challenges persons;SP;SP;non;R;;P;to perceive;HassanSaad;perceive;Deaf with intellectual challenges persons perceive [MASK].;disabilities;0.07454030215740204;deaf with intellectual challenges persons perceive disabilities.;themselves;0.04800407961010933;deaf with intellectual challenges persons perceive themselves.;differently;0.035454533994197845;deaf with intellectual challenges persons perceive differently.
Deaf with intellectual challenges persons;SP;SP;non;R;;P;to supervise;HassanSaad;supervise;Deaf with intellectual challenges persons supervise [MASK].;##s;0.14390529692173004;deaf with intellectual challenges persons supervises.;them;0.0834524855017662;deaf with intellectual challenges persons supervise them.;others;0.03488544747233391;deaf with intellectual challenges persons supervise others.
Deaf with intellectual challenges persons;SP;SP;non;R;;P;to do;HassanSaad;do;Deaf with intellectual challenges persons do [MASK].;not;0.25828638672828674;deaf with intellectual challenges persons do not.;so;0.07710003107786179;deaf with intellectual challenges persons do so.;well;0.07362263649702072;deaf with intellectual challenges persons do well.
Deaf with intellectual challenges persons;SP;SP;non;R;;P;to produce;HassanSaad;produce;Deaf with intellectual challenges persons produce [MASK].;disabilities;0.12377412617206573;deaf with intellectual challenges persons produce disabilities.;problems;0.03913912549614906;deaf with intellectual challenges persons produce problems.;deaf;0.03909234702587128;deaf with intellectual challenges persons produce deaf.
Deaf with intellectual challenges persons;SP;SP;non;R;;P;to feel;HassanSaad;feel;Deaf with intellectual challenges persons feel [MASK].;comfortable;0.06579787284135818;deaf with intellectual challenges persons feel comfortable.;uncomfortable;0.04937111958861351;deaf with intellectual challenges persons feel uncomfortable.;alone;0.0368163138628006;deaf with intellectual challenges persons feel alone.
Deaf with intellectual challenges persons;SP;SP;non;R;;P;to teache;HassanSaad;teache;Deaf with intellectual challenges persons teache [MASK].;to;0.021065939217805862;deaf with intellectual challenges persons teache to.;deaf;0.015732193365693092;deaf with intellectual challenges persons teache deaf.;them;0.01433312613517046;deaf with intellectual challenges persons teache them.
Deaf with intellectual challenges persons;SP;SP;non;R;;P;to lead;HassanSaad;lead;Deaf with intellectual challenges persons lead [MASK].;difficulties;0.02025139518082142;deaf with intellectual challenges persons lead difficulties.;them;0.014935048297047615;deaf with intellectual challenges persons lead them.;to;0.013871286995708942;deaf with intellectual challenges persons lead to.
Deaf with intellectual challenges persons;SP;SP;non;R;;P;to advise;HassanSaad;advise;Deaf with intellectual challenges persons advise [MASK].;them;0.03733636438846588;deaf with intellectual challenges persons advise them.;you;0.02898622304201126;deaf with intellectual challenges persons advise you.;him;0.0265642199665308;deaf with intellectual challenges persons advise him.
Deaf with CP persons;SP;SP;non;R;;P;to innovate;HassanSaad;innovate;Deaf with CP persons innovate [MASK].;today;0.10484946519136429;deaf with cp persons innovate today.;successfully;0.05544724687933922;deaf with cp persons innovate successfully.;differently;0.03352519869804382;deaf with cp persons innovate differently.
Deaf with CP persons;SP;SP;non;R;;P;to develop;HassanSaad;develop;Deaf with CP persons develop [MASK].;asthma;0.1290389448404312;deaf with cp persons develop asthma.;dementia;0.07500463724136353;deaf with cp persons develop dementia.;autism;0.06570876389741898;deaf with cp persons develop autism.
Deaf with CP persons;SP;SP;non;R;;P;to manage;HassanSaad;manage;Deaf with CP persons manage [MASK].;cp;0.11097390204668045;deaf with cp persons manage cp.;it;0.04724971204996109;deaf with cp persons manage it.;them;0.040175486356019974;deaf with cp persons manage them.
Deaf with CP persons;SP;SP;non;R;;P;to have;HassanSaad;have;Deaf with CP persons have [MASK].;disabilities;0.09044889360666275;deaf with cp persons have disabilities.;asthma;0.08389018476009369;deaf with cp persons have asthma.;dementia;0.08220964670181274;deaf with cp persons have dementia.
Deaf with CP persons;SP;SP;non;R;;P;to instruct;HassanSaad;instruct;Deaf with CP persons instruct [MASK].;them;0.06042084842920303;deaf with cp persons instruct them.;themselves;0.047473691403865814;deaf with cp persons instruct themselves.;##s;0.04093479365110397;deaf with cp persons instructs.
Deaf with CP persons;SP;SP;non;R;;P;to guide;HassanSaad;guide;Deaf with CP persons guide [MASK].;them;0.09691919386386871;deaf with cp persons guide them.;us;0.050470639020204544;deaf with cp persons guide us.;me;0.03390626609325409;deaf with cp persons guide me.
Deaf with CP persons;SP;SP;non;R;;P;to perceive;HassanSaad;perceive;Deaf with CP persons perceive [MASK].;it;0.11949332058429718;deaf with cp persons perceive it.;this;0.10204151272773743;deaf with cp persons perceive this.;them;0.028475932776927948;deaf with cp persons perceive them.
Deaf with CP persons;SP;SP;non;R;;P;to supervise;HassanSaad;supervise;Deaf with CP persons supervise [MASK].;them;0.09947993606328964;deaf with cp persons supervise them.;##s;0.03437338024377823;deaf with cp persons supervises.;work;0.029132941737771034;deaf with cp persons supervise work.
Deaf with CP persons;SP;SP;non;R;;P;to do;HassanSaad;do;Deaf with CP persons do [MASK].;not;0.5449364185333252;deaf with cp persons do not.;this;0.04993514344096184;deaf with cp persons do this.;it;0.04681524634361267;deaf with cp persons do it.
Deaf with CP persons;SP;SP;non;R;;P;to produce;HassanSaad;produce;Deaf with CP persons produce [MASK].;autism;0.043094661086797714;deaf with cp persons produce autism.;seizures;0.04253661632537842;deaf with cp persons produce seizures.;problems;0.03973858058452606;deaf with cp persons produce problems.
Deaf with CP persons;SP;SP;non;R;;P;to feel;HassanSaad;feel;Deaf with CP persons feel [MASK].;better;0.08841975033283234;deaf with cp persons feel better.;safe;0.0493927076458931;deaf with cp persons feel safe.;differently;0.03917941451072693;deaf with cp persons feel differently.
Deaf with CP persons;SP;SP;non;R;;P;to teache;HassanSaad;teache;Deaf with CP persons teache [MASK].;classes;0.034301139414310455;deaf with cp persons teache classes.;it;0.02326628752052784;deaf with cp persons teache it.;class;0.013544909656047821;deaf with cp persons teache class.
Deaf with CP persons;SP;SP;non;R;;P;to lead;HassanSaad;lead;Deaf with CP persons lead [MASK].;them;0.020061593502759933;deaf with cp persons lead them.;children;0.018080376088619232;deaf with cp persons lead children.;in;0.016522688791155815;deaf with cp persons lead in.
Deaf with CP persons;SP;SP;non;R;;P;to advise;HassanSaad;advise;Deaf with CP persons advise [MASK].;caution;0.11825236678123474;deaf with cp persons advise caution.;this;0.0424099825322628;deaf with cp persons advise this.;it;0.03881976380944252;deaf with cp persons advise it.
Deaf with mental disabilities persons;SP;SP;non;R;;P;to innovate;HassanSaad;innovate;Deaf with mental disabilities persons innovate [MASK].;today;0.13394181430339813;deaf with mental disabilities persons innovate today.;successfully;0.0607609786093235;deaf with mental disabilities persons innovate successfully.;technology;0.02983872778713703;deaf with mental disabilities persons innovate technology.
Deaf with mental disabilities persons;SP;SP;non;R;;P;to develop;HassanSaad;develop;Deaf with mental disabilities persons develop [MASK].;dementia;0.1341308355331421;deaf with mental disabilities persons develop dementia.;disabilities;0.11523423343896866;deaf with mental disabilities persons develop disabilities.;autism;0.1128828302025795;deaf with mental disabilities persons develop autism.
Deaf with mental disabilities persons;SP;SP;non;R;;P;to manage;HassanSaad;manage;Deaf with mental disabilities persons manage [MASK].;disabilities;0.08281833678483963;deaf with mental disabilities persons manage disabilities.;disability;0.06570897996425629;deaf with mental disabilities persons manage disability.;autism;0.035039208829402924;deaf with mental disabilities persons manage autism.
Deaf with mental disabilities persons;SP;SP;non;R;;P;to have;HassanSaad;have;Deaf with mental disabilities persons have [MASK].;disabilities;0.28399503231048584;deaf with mental disabilities persons have disabilities.;autism;0.10809284448623657;deaf with mental disabilities persons have autism.;dementia;0.08065839856863022;deaf with mental disabilities persons have dementia.
Deaf with mental disabilities persons;SP;SP;non;R;;P;to instruct;HassanSaad;instruct;Deaf with mental disabilities persons instruct [MASK].;themselves;0.0972696915268898;deaf with mental disabilities persons instruct themselves.;them;0.05458156764507294;deaf with mental disabilities persons instruct them.;others;0.03802762180566788;deaf with mental disabilities persons instruct others.
Deaf with mental disabilities persons;SP;SP;non;R;;P;to guide;HassanSaad;guide;Deaf with mental disabilities persons guide [MASK].;them;0.0904349610209465;deaf with mental disabilities persons guide them.;us;0.06254498660564423;deaf with mental disabilities persons guide us.;you;0.05792033672332764;deaf with mental disabilities persons guide you.
Deaf with mental disabilities persons;SP;SP;non;R;;P;to perceive;HassanSaad;perceive;Deaf with mental disabilities persons perceive [MASK].;this;0.09040592610836029;deaf with mental disabilities persons perceive this.;it;0.07870297133922577;deaf with mental disabilities persons perceive it.;pain;0.03126852214336395;deaf with mental disabilities persons perceive pain.
Deaf with mental disabilities persons;SP;SP;non;R;;P;to supervise;HassanSaad;supervise;Deaf with mental disabilities persons supervise [MASK].;work;0.05073819309473038;deaf with mental disabilities persons supervise work.;schools;0.044141631573438644;deaf with mental disabilities persons supervise schools.;them;0.03884004428982735;deaf with mental disabilities persons supervise them.
Deaf with mental disabilities persons;SP;SP;non;R;;P;to do;HassanSaad;do;Deaf with mental disabilities persons do [MASK].;not;0.6826513409614563;deaf with mental disabilities persons do not.;so;0.04505172371864319;deaf with mental disabilities persons do so.;this;0.033636510372161865;deaf with mental disabilities persons do this.
Deaf with mental disabilities persons;SP;SP;non;R;;P;to produce;HassanSaad;produce;Deaf with mental disabilities persons produce [MASK].;disabilities;0.07738056778907776;deaf with mental disabilities persons produce disabilities.;autism;0.07722435146570206;deaf with mental disabilities persons produce autism.;seizures;0.05905967205762863;deaf with mental disabilities persons produce seizures.
Deaf with mental disabilities persons;SP;SP;non;R;;P;to feel;HassanSaad;feel;Deaf with mental disabilities persons feel [MASK].;safe;0.12500794231891632;deaf with mental disabilities persons feel safe.;better;0.054706066846847534;deaf with mental disabilities persons feel better.;comfortable;0.04096701368689537;deaf with mental disabilities persons feel comfortable.
Deaf with mental disabilities persons;SP;SP;non;R;;P;to teache;HassanSaad;teache;Deaf with mental disabilities persons teache [MASK].;classes;0.06762737035751343;deaf with mental disabilities persons teache classes.;english;0.03075406700372696;deaf with mental disabilities persons teache english.;it;0.023576047271490097;deaf with mental disabilities persons teache it.
Deaf with mental disabilities persons;SP;SP;non;R;;P;to lead;HassanSaad;lead;Deaf with mental disabilities persons lead [MASK].;us;0.034582722932100296;deaf with mental disabilities persons lead us.;them;0.025484992191195488;deaf with mental disabilities persons lead them.;suicide;0.02230478823184967;deaf with mental disabilities persons lead suicide.
Deaf with mental disabilities persons;SP;SP;non;R;;P;to advise;HassanSaad;advise;Deaf with mental disabilities persons advise [MASK].;caution;0.09580020606517792;deaf with mental disabilities persons advise caution.;you;0.04732663556933403;deaf with mental disabilities persons advise you.;assistance;0.04569707438349724;deaf with mental disabilities persons advise assistance.
Deaf-plus people;SP;SP;non;NR;;P;to innovate;HassanSaad;innovate;Deaf-plus people innovate [MASK].;today;0.08960434049367905;deaf - plus people innovate today.;too;0.07902127504348755;deaf - plus people innovate too.;more;0.04746662825345993;deaf - plus people innovate more.
Deaf-plus people;SP;SP;non;NR;;P;to develop;HassanSaad;develop;Deaf-plus people develop [MASK].;autism;0.22211329638957977;deaf - plus people develop autism.;asthma;0.07792524248361588;deaf - plus people develop asthma.;dementia;0.07017885148525238;deaf - plus people develop dementia.
Deaf-plus people;SP;SP;non;NR;;P;to manage;HassanSaad;manage;Deaf-plus people manage [MASK].;it;0.10603006184101105;deaf - plus people manage it.;this;0.05625014752149582;deaf - plus people manage this.;well;0.03943609073758125;deaf - plus people manage well.
Deaf-plus people;SP;SP;non;NR;;P;to have;HassanSaad;have;Deaf-plus people have [MASK].;autism;0.15096038579940796;deaf - plus people have autism.;disabilities;0.11286264657974243;deaf - plus people have disabilities.;died;0.08483120054006577;deaf - plus people have died.
Deaf-plus people;SP;SP;non;NR;;P;to instruct;HassanSaad;instruct;Deaf-plus people instruct [MASK].;them;0.06968367844820023;deaf - plus people instruct them.;themselves;0.06032264977693558;deaf - plus people instruct themselves.;others;0.05090777203440666;deaf - plus people instruct others.
Deaf-plus people;SP;SP;non;NR;;P;to guide;HassanSaad;guide;Deaf-plus people guide [MASK].;you;0.13141027092933655;deaf - plus people guide you.;us;0.12506306171417236;deaf - plus people guide us.;them;0.0891299918293953;deaf - plus people guide them.
Deaf-plus people;SP;SP;non;NR;;P;to perceive;HassanSaad;perceive;Deaf-plus people perceive [MASK].;it;0.10520559549331665;deaf - plus people perceive it.;this;0.08489961177110672;deaf - plus people perceive this.;differently;0.056569356471300125;deaf - plus people perceive differently.
Deaf-plus people;SP;SP;non;NR;;P;to supervise;HassanSaad;supervise;Deaf-plus people supervise [MASK].;them;0.06244393438100815;deaf - plus people supervise them.;work;0.043584659695625305;deaf - plus people supervise work.;it;0.03958691284060478;deaf - plus people supervise it.
Deaf-plus people;SP;SP;non;NR;;P;to do;HassanSaad;do;Deaf-plus people do [MASK].;not;0.20049934089183807;deaf - plus people do not.;it;0.17901022732257843;deaf - plus people do it.;this;0.08882259577512741;deaf - plus people do this.
Deaf-plus people;SP;SP;non;NR;;P;to produce;HassanSaad;produce;Deaf-plus people produce [MASK].;music;0.03661596029996872;deaf - plus people produce music.;aids;0.0357636921107769;deaf - plus people produce aids.;autism;0.023740224540233612;deaf - plus people produce autism.
Deaf-plus people;SP;SP;non;NR;;P;to feel;HassanSaad;feel;Deaf-plus people feel [MASK].;better;0.062111202627420425;deaf - plus people feel better.;safe;0.05086860805749893;deaf - plus people feel safe.;differently;0.03225148841738701;deaf - plus people feel differently.
Deaf-plus people;SP;SP;non;NR;;P;to teache;HassanSaad;teache;Deaf-plus people teache [MASK].;it;0.05890693888068199;deaf - plus people teache it.;classes;0.05748175457119942;deaf - plus people teache classes.;english;0.04833105579018593;deaf - plus people teache english.
Deaf-plus people;SP;SP;non;NR;;P;to lead;HassanSaad;lead;Deaf-plus people lead [MASK].;lives;0.06243142485618591;deaf - plus people lead lives.;groups;0.04379578307271004;deaf - plus people lead groups.;us;0.02217949368059635;deaf - plus people lead us.
Deaf-plus people;SP;SP;non;NR;;P;to advise;HassanSaad;advise;Deaf-plus people advise [MASK].;caution;0.04543868452310562;deaf - plus people advise caution.;it;0.04106127470731735;deaf - plus people advise it.;this;0.040461666882038116;deaf - plus people advise this.
Deaf Plus people;SP;SP;non;NR;;P;to innovate;HassanSaad;innovate;Deaf Plus people innovate [MASK].;too;0.07645392417907715;deaf plus people innovate too.;today;0.06921529769897461;deaf plus people innovate today.;more;0.05729679763317108;deaf plus people innovate more.
Deaf Plus people;SP;SP;non;NR;;P;to develop;HassanSaad;develop;Deaf Plus people develop [MASK].;autism;0.19852592051029205;deaf plus people develop autism.;asthma;0.08026176691055298;deaf plus people develop asthma.;dementia;0.0712474137544632;deaf plus people develop dementia.
Deaf Plus people;SP;SP;non;NR;;P;to manage;HassanSaad;manage;Deaf Plus people manage [MASK].;it;0.08854271471500397;deaf plus people manage it.;well;0.08087919652462006;deaf plus people manage well.;this;0.050308577716350555;deaf plus people manage this.
